$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
2.964,3.842,3.206,3.233,7.7,3.701,4.38,4.888,3.445,367.781,2.574,3.639,3.96,3.282,2.247,2.109,1.186,3.053,2.347,1.499,4.184,3,5.159,3.618,2.886,3.39,2,1537.54,36.365,10145.25,0
3.074,3.764,4.934,3.549,3.055,3.249,3.34,2.431,1.46,110.609,3.666,4.991,1.486,3.301,2.689,5.85,1.246,4.651,1.425,1.496,2.226,3,4.121,3.264,4.473,3.679,2,174.623,17.974,2625.699,2.145
4.654,5.718,3.243,3.719,3.579,2.603,4.538,3.418,3.657,183.52,2.588,3.67,3.721,1.989,2.794,5.622,2.664,4.109,1.116,2.884,5.728,3,5.343,3.508,4.949,3.392,2,703.234,26.657,2281.216,1.072
2.07,4.519,3.858,4.216,9.049,2.651,3.732,4.09,3.646,250.928,2.788,3.417,4.972,3.878,2.38,4.089,2.421,3.037,1.729,3.653,2.538,3,3.672,3.61,2.218,3.911,2,381.449,22.432,2067.201,1.072
2.242,5.465,4.853,3.413,4.53,2.258,3.393,1.278,1.913,203.616,2.402,3.749,2.845,3.954,2.883,1.091,2.54,3.225,3.672,3.293,5.3,3,2.911,3.621,2.932,3.311,2,1025.1,31.22,5439.3,0
3.553,3.263,4.908,4.646,5.686,1.256,3.72,1.927,2.787,30.665,2.253,4.789,2.458,1.984,2.413,4.735,3.163,2.376,3.841,3.68,5.786,3,3.11,3.985,3.688,3.894,2,110.015,15.314,533.657,1.072
2.483,5.719,4.515,3.581,3.614,3.806,1.487,4.9,2.664,345.283,1.042,4.903,1.135,2.239,2.896,2.437,2.965,4.704,1.875,1.316,3.004,3,4.883,3.245,4.878,3.754,2,1119.514,31.689,7881.582,2.145
2.172,5.785,4.049,4.357,3.342,1.941,2.065,2.48,2.3,59.753,2.208,3.695,4.789,3.677,2.926,2.451,1.933,3.308,1.211,4.128,3.356,3,3.579,3.206,3.663,3.357,2,101.589,14.952,575.146,2.145
2.291,2.733,4.76,3.663,5.972,2.796,3.689,2.397,3.4,209.167,3,4.945,1.207,3.594,2.425,1.369,2.383,3.216,3.197,2.801,2.96,3,5.958,3.343,1.276,3.845,2,417.637,23.462,5200.473,0
3.056,1.924,3.376,4.875,5.542,1.9,4.583,4.115,4.344,282.9,1.83,4.028,4.927,1.29,2.519,1.013,1.331,4.717,3.108,3.197,5.377,3,1.98,3.32,3.81,3.104,2,1613.631,34.588,7888.246,0.536
3.958,5.374,4.739,4.456,3.007,2.342,2.617,5.624,3.215,243.634,1.162,4.791,4.989,2.658,2.372,4.259,1.925,3.105,3.392,2.412,3.093,3,5.039,3.06,4.423,3.803,2,323.202,21.231,933.669,0
2.467,2.189,3.819,4.613,3.178,3.724,1.647,1.181,4.53,379.613,3.502,4.335,4.699,3.325,2.302,1.062,1.869,2.774,1.398,1.856,4.456,3,5.985,3.186,1.362,3.593,2,335.112,22.314,19255.844,1.609
4.434,4.954,4.445,4.681,7.599,3.142,4.606,3.411,2.632,241.996,1.782,3.984,1.5,2.054,2.103,2.313,3.073,2.418,1.111,2.478,5.997,3,1.197,3.615,4.976,3.863,2,1092.436,30.461,8857.831,1.877
2.921,4.771,4.828,2.322,3.139,2.077,4.381,4.179,4.883,297.929,1.642,4.767,2.371,3.599,2.851,3.705,3.076,3.102,1.666,3.806,4.228,3,3.024,3.077,1.833,3.349,2,625.647,25.642,5415.543,2.681
3.51,1.406,4.888,4.718,3.173,3.67,2.363,2.306,4.67,347.348,1.262,4.359,4.585,3.61,2.744,4.267,4.305,2.74,2.825,3.712,4.121,3,4.758,3.042,2.898,3.988,2,374.826,21.521,3945.2,1.072
4.792,1.344,3.52,3.964,3.464,3.941,3.332,2.933,2.854,311.347,2.065,3.93,2.997,1.954,2.619,1.398,2.991,4.697,3.835,4.234,2.144,3,5.942,3.032,4.915,3.874,2,1150.387,30.45,4293.803,0
4.617,3.526,4.561,4.107,6.976,1.4,2.213,2.933,3.681,131.311,3.654,4.834,1.679,3.292,2.741,2.988,2.454,2.925,2.886,2.568,3.867,3,1.865,3.143,3.952,3.169,2,305.634,21.147,3949.726,2.145
2.612,3.783,4.789,4.481,3.417,2.332,4.389,1.239,4.697,162.935,2.27,4.047,4.578,1.985,2.632,3.361,2.449,2.213,2.661,3.363,5.388,3,4.888,3.135,1.399,3.449,2,339.449,21.585,2976.206,1.072
4.075,4.819,4.172,3.398,4.195,1.373,1.13,4.38,2.623,354.674,2.996,3.991,4.615,2.532,2.844,5.727,4.116,2.151,1.73,2.256,2.66,3,5.631,3.822,3.386,3.087,2,357.657,21.975,1716.969,2.145
3.425,2.777,3.211,4.859,7.618,1.628,1.505,5.53,4.012,226.639,2.752,4.856,4.963,3.027,2.022,5.267,2.592,2.549,3.792,3.067,2.271,3,3.405,3.978,3.402,3.136,2,293.979,20.803,1128.944,0.536
3.548,4.712,4.691,4.812,3.87,2.914,3.763,2.961,1.229,261.111,3.412,3.545,2.026,3.307,2.149,5.68,1.209,3.678,2.702,4.106,2.092,3,4.078,3.579,4.907,3.821,2,493.989,24.446,2032.421,0.536
4.266,1.696,4.005,4.837,6.311,3.367,3.295,2.338,2.417,303.393,3.205,3.904,3.859,1.434,2.473,2.909,1.964,3.995,2.309,2.869,4.86,3,2.871,3.394,4.361,3.86,2,1234.371,32.576,15437.648,0.536
3.361,4.5,4.319,3.899,3.79,1.699,4.69,5.092,4.582,360.933,2.429,4.306,3.928,3.107,2.821,1.235,3.32,3.572,2.364,1.404,4.734,3,4.061,3.31,2.204,3.252,2,1341.631,33.344,4970.423,2.145
2.888,1.449,4.875,3.076,7.091,2.462,3.187,3.664,4.272,335.874,2.868,4.976,4.578,1.595,2.46,4.189,1.445,2.304,1.187,1.175,5.312,3,1.433,3.499,2.428,3.448,2,662.786,26.935,21852.131,2.413
3.336,3.87,4.594,3.734,4.972,1.056,3.618,2.9,2.673,36.437,3.885,4.465,1.952,1.59,2.164,5.99,1.296,2.168,3.904,2.446,2.612,3,4.659,3.85,4.044,3.339,2,79.152,14.178,425.408,1.072
3.652,2.195,3.701,3.589,6.281,1.418,1.864,2.761,2.714,296.059,3.288,3.907,4.004,2.469,2.118,3.334,2.251,2.783,2.792,1.502,5.596,3,3.201,3.323,2.837,3.818,2,1356.298,34.87,20593.611,0
4.181,2.549,3.026,4.49,3.016,1.244,1.672,3.69,4.499,350.753,3.948,4.224,1.048,2.145,2.73,4.822,2.998,4.828,1.604,2.173,3.835,3,5.14,3.619,4.254,3.315,2,923.171,28.782,9860.729,2.145
4.754,5.582,3.552,3.899,8.642,3.999,1.912,1.907,2.563,133.796,2.27,4.837,4.214,2.937,2.558,1.428,2.387,2.547,2.059,2.209,4.367,3,2.379,3.53,3.22,3.073,2,477.661,24.778,7058.646,0.536
3.187,5.361,3.791,4.077,5.772,3.258,2.813,5.676,1.32,387.468,3.889,3.91,4.669,1.12,2.582,4.613,1.396,3.59,2.499,1.422,5.288,3,4.56,3.655,4.447,3.363,2,1068.897,32.096,5334.914,0
2.11,5.558,3.523,4.398,3.055,1.284,4.165,4.143,1.592,171.067,3.954,3.415,1.359,3.874,2.048,2.652,1.996,3.313,1.297,2.097,4.104,3,4.781,3.156,3.779,3.058,2,370.022,22.953,2019.661,1.072
4.468,5.962,3.846,4.54,5.507,3.226,4.856,4.71,3.564,161.328,3.13,4.991,3.639,3.779,2.716,5.448,3.299,3.564,1.642,4.916,2.13,3,2.966,3.815,2.414,3.127,2,299.344,20.391,610.598,1.609
4.213,5.074,3.164,4.343,3.986,2.033,1.588,4.275,3.537,230.195,3.011,4.79,4.811,1.303,2.014,5.697,4.161,2.77,3.304,4.183,2.483,3,3.385,3.567,3.194,3.348,2,347.862,21.269,1257.732,0
3.65,3.329,3.293,4.669,5.665,3.903,1.002,4.214,4.926,282.402,1.202,4.915,4.042,1.279,2.637,3.03,1.106,3.099,2.626,4.214,4.906,3,1.151,3.508,3.312,3.888,2,720.983,27.076,18216.243,0.536
2.575,5.545,4.268,4.272,6.417,1.789,3.58,1.918,4.685,367.679,3.47,3.995,3.443,2.043,2.061,2.645,4.659,4,3.682,4.113,5.679,3,4.025,3.899,3.227,3.855,2,1340.911,31.564,4246.454,0.536
4.652,1.097,4.645,3.963,3.478,2.352,3.401,1.58,2.247,384.942,1.852,4.651,4.417,1.287,2.507,2.474,1.254,4.536,1.741,4.492,2.862,3,1.574,3.751,3.364,3.432,2,1430.052,33.807,19164.904,2.145
3.354,5.899,3.869,3.467,3.063,2.258,1.691,3.392,1.725,275.941,2.627,3.788,2.906,3.424,2.654,5.811,3.575,3.407,3.601,2.112,4.151,3,1.628,3.076,3.096,3.428,2,892.457,29.666,6989.181,0
2.489,2.921,3.898,4.359,5.137,3.711,4.229,3.569,4.613,220.02,2.001,3.701,2.552,2.965,2.059,4.354,2.379,2.5,2.916,4.761,3.657,3,4.559,3.214,4.244,3.457,2,897.866,28.166,2150.658,0
2.681,5.801,3.65,3.456,6.292,1.127,1.525,4.752,4.226,352.529,3.271,4.412,3.676,2.813,2.474,5.632,2.687,4.851,1.126,1.224,5.645,3,1.466,3.036,4.199,3.236,2,711.719,27.192,8692.318,2.145
3.462,5.864,4.201,2.196,4.441,1.429,2.46,4.941,1.713,336.581,3.012,4.586,4.945,2.999,2.981,4.483,4.017,3.566,2.117,1.104,5.516,3,4.133,3.914,2.354,3.783,2,784.587,28.792,4226.214,2.145
3.572,2.813,4.699,3.17,5.66,1.104,2.022,5.699,4.878,374.272,3.528,4.288,1.986,3.221,2.869,5.477,1.774,2.959,2.218,4.478,2.775,3,4.863,3.32,3.779,3.451,2,708.878,26.472,2199.703,2.145
4.513,2.17,4.052,4.046,3.906,3.776,2.109,1.005,1.214,229.735,2.65,4.615,2.633,2.52,2.49,5.429,1.775,2.521,3.806,4.405,5.026,3,2.252,3.262,1.056,3.725,2,1193.967,33.522,19492.116,0.268
2.817,5.568,4.986,4.521,7.355,3.679,3.123,4.387,1.84,380.773,3.007,4.786,4.625,1.907,2.918,3.877,3.966,4.594,3.461,4.818,3.619,3,4.68,3.52,2.456,3.867,2,753.335,27.263,2453.555,0
3.42,1.432,4.37,2.912,3.628,3.351,3.542,4.002,1.048,292.336,2.578,4.462,4.205,3.943,2.926,4.991,2.222,2.643,3.671,3.931,4.748,3,1.345,3.815,1.622,3.807,2,1074.679,31.82,8575.699,1.072
3.831,4.246,4.152,2.261,6.043,3.08,2.459,4.982,4.699,342.512,2.536,4.733,1.304,1.406,2.165,2.336,1.424,2.488,1.993,1.478,2.357,3,2.588,3.014,3.841,3.582,2,1174.384,32.117,20575.272,2.145
4.668,5.522,4.001,4.619,5.043,2.559,3.14,1.885,1.713,20.716,2.733,3.774,4.717,2.624,2.522,3.257,4.727,2.175,2.089,1.929,2.835,3,1.497,3.667,4.117,3.886,2,62.361,12.997,236.776,0.536
2.572,4.25,4.974,4.531,3.688,3.972,2.964,2.915,1.342,210.94,1.865,4.954,3.927,2.326,2.184,3.455,4.331,2.413,1.273,2.711,2.889,3,3.742,3.934,3.879,3.714,2,336.128,21.398,2298.598,2.145
3.517,4.727,3.668,4.184,7.428,2.191,2.132,4.613,2.789,299.874,3.711,4.42,3.213,3.701,2.806,3.949,1.234,3.204,2.398,1.072,5.324,3,5.793,3.37,1.204,3.311,2,899.087,30.973,7510.109,0.536
2.9,1.014,4.123,4.639,8.469,1.624,4.543,4.654,2.804,355.886,2.976,4.803,3.501,2.032,2.007,5.814,2.734,4.239,2.203,2.846,5.155,3,1.757,3.199,1.489,3.435,2,1322.088,33.743,10251.29,2.681
4.577,2.491,3.883,4.392,5.33,3.391,4.375,1.514,3.835,65.37,2.871,4.459,1.907,3.999,2.257,5.4,1.795,3.818,3.852,1.334,4.558,3,1.937,3.372,4.122,3.998,2,414.91,23.479,3510.93,0
2.263,1.516,3.782,2.634,3.087,2.111,1.857,2.304,3.413,388.286,1.433,4.414,1.509,2.817,2.152,5.727,1.756,3.978,1.802,3.966,5.712,3,4.095,3.372,2.246,3.997,2,1340.571,33.601,40257.025,1.609
3.273,2.136,4.362,4.524,5.408,2.57,4.823,4.296,3.629,180.946,1.207,4.563,4.742,3.731,2.082,4.485,1.779,2.656,2.105,1.878,5.011,3,5.623,3.954,3.97,3.812,2,377.045,22.592,1658.288,1.072
3.255,5.56,3.888,4.439,4.292,3.15,3.573,5.141,3.124,245.333,3.947,4.889,4.7,1.241,2.243,2.297,4.738,2.015,1.473,3.008,4.18,3,4.628,3.679,3.095,3.274,2,350.268,21.59,1320.8,1.609
3.002,5.652,4.55,3.152,4.336,3.538,4.764,2.511,4.901,45.586,1.414,4.009,1.869,2.989,2.115,4.989,1.933,2.086,1.601,3.619,2.778,3,2.724,3.008,4.651,3.58,2,179.288,17.464,638.609,2.145
3.358,5.137,4.659,2.834,3.109,1.54,4.78,3.107,4.102,305.488,3.692,4.88,4.668,2.651,2.629,3.837,4.697,4.511,2.29,2.522,4.945,3,3.563,3.794,2.756,3.58,2,857.509,27.924,2944.469,2.145
2.687,3.909,4.695,3.521,5.981,1.372,3.517,3.809,4.457,363.459,3.028,4.453,2.3,2.589,2.123,3.279,3.07,3.749,3.174,3.074,2.383,3,5.966,3.583,2.368,3.949,2,837.064,28.463,3504.195,1.072
4.812,5.436,3.996,3.34,5.497,3.367,4.796,5.154,4.163,379.964,3.701,4.397,3.453,1.313,2.837,5.721,3.228,4.683,1.973,4.03,4.053,3,3.837,3.016,3.499,3.305,2,1957.412,35.693,4394.351,1.609
2.401,3.438,4.472,4.706,3.034,2.835,4.574,1.812,2.319,284.775,2.682,3.823,1.701,3.172,2.563,3.729,3.704,4.664,1.17,4.617,2.802,3,2.322,3.283,3.147,3.287,2,585.136,24.684,4697.732,1.609
2.202,5.157,4.623,4.777,3.946,3.851,4.102,1.075,4.12,345.933,2.113,3.55,2.029,2.553,2.988,2.066,2.644,4.99,2.795,2.155,2.724,3,4.916,3.081,2.032,3.575,2,981.274,29.523,11084.759,0.536
2.345,4.571,4.182,4.876,7.642,1.805,1.923,3.937,3.817,114.98,2.917,4.4,3.079,2.901,2.654,5.281,1.75,4.036,1.369,4.531,3.346,3,2.579,3.434,4.472,3.581,2,154.556,16.509,1213.487,3.217
2.619,5.698,4.905,3.815,7.873,3.199,4.642,5.503,2.039,284.007,3.811,4.529,4.356,2.149,2.07,5.697,4.735,3.92,1.37,2.531,3.719,3,5.879,3.243,4.492,3.937,2,528.536,24.374,736.494,2.145
3.055,3.755,3.621,4.639,6.079,3.468,3.16,2.402,4.691,45.95,1.568,4.505,3.855,2.465,2.378,5.288,1.845,3.634,2.221,3.51,2.316,3,3.095,3.581,3.932,3.687,2,137.377,16.192,944.892,0.536
2.297,3.038,3.721,2.268,7.696,2.635,4.07,4.326,2.825,384.524,3.244,3.269,3.366,2.971,2.36,1.773,1.197,3.721,2.045,3.097,5.343,3,4.515,3.04,3.17,3.81,2,1245.458,33.397,15993.809,0
2.124,5.239,4.804,3.702,6.487,1.737,3.148,2.404,1.076,226.618,3.271,3.155,4.558,1.305,2.716,4.91,1.908,4.401,3.546,1.755,2.148,3,4.384,3.509,3.259,3.875,2,892.964,31.028,2914.809,0.536
3.383,4.467,4.565,4.759,3.698,2.809,4.618,1.434,1.374,91.405,1.579,3.549,3.915,3.617,2.951,1.117,2.562,3.111,1.791,1.578,5.612,3,1.334,3.025,2.226,3.86,2,324.449,22.312,4671.994,2.145
2.785,4.059,4.468,4.75,8.395,1.948,1.482,2.939,1.721,33.863,2.458,4.483,1.791,2.713,2.571,5.397,1.079,4.051,3.394,3.666,2.454,3,2.817,3.1,4.112,3.745,2,100.36,15.161,774.886,1.072
2.283,4.244,3.571,4.63,3.761,3.238,4.533,4.386,4.455,149.254,1.418,4.789,1.831,1.886,2.116,3.933,1.91,4.037,2.018,1.934,4.36,3,3.217,3.257,3,3.9,2,698.327,26.938,6785.233,0.536
2.265,4.577,4.696,4.811,7.266,1.797,2.594,5.384,4.508,226.754,3.014,4.678,1.407,2.699,2.107,2.424,1.341,2.097,3.651,3.607,4.6,3,1.481,3.104,2.801,3.733,2,808.816,28.676,4642.619,1.34
3.779,3.154,4.963,4.132,3.183,1.379,2.446,1.752,1.313,355.98,2.665,4.417,2.506,1.958,2.218,4.088,2.595,3.322,3.891,1.077,5.786,3,4.7,3.07,2.759,3.129,2,1241.328,34.096,15042.526,1.072
4.81,2.954,4.662,4.968,9.52,1.518,2.082,2.485,2.805,381.655,1.696,3.273,4.264,3.11,2.823,1.97,2.107,3.648,1.993,1.096,3.409,3,3.939,3.53,3.938,3.812,2,499.414,24.497,12707.977,2.413
3.163,3.742,3.521,4.623,4.77,1.96,2.135,5.912,2.325,302.219,2.449,3.82,4.566,3.493,2.677,2.128,2.393,3.154,3.613,3.01,4.058,3,1.675,3.396,4.128,3.13,2,651.696,26.573,2670.887,0
2.013,1.257,4.866,3.815,9.763,2.724,3.938,4.343,4.196,268.288,3.053,4.292,2.576,3.353,2.495,3.511,1.187,2.85,3.77,4.701,4.355,3,5.538,3.383,3.037,3.719,2,391.72,22.41,3156.963,0
4.086,2.93,4.88,2.787,5.14,3.523,4.426,1.244,3.813,271.468,1.306,4.588,3.968,3.644,2.479,5.998,4.893,2.903,3.725,4.623,5.713,3,2.757,3.313,2.023,3.867,2,958.814,29.195,4166.93,0
4.712,5.614,4.461,2.519,8.264,1.849,2.857,2.74,1.818,125.079,2.507,3.568,4.948,1.94,2.392,5.05,1.025,2.262,3.36,2.941,3.001,3,3.719,3.301,3.599,3.963,2,408.531,23.568,1946.706,0.536
4.938,5.062,3.968,2.326,4.615,3.501,2.958,3.76,2.331,367.218,2.834,4.441,4.948,3.604,2.318,4.418,3.416,2.016,2.938,3.283,3.261,3,3.797,3.207,1.595,3.274,2,953.622,30.308,4537.664,1.072
4.623,1.529,4.17,4.358,3.949,2.125,3.594,2.397,4.886,135.825,2.214,4.159,3.548,2.872,2.182,4.898,3.568,2.331,1.079,1.222,3.744,3,1.711,3.349,4.437,3.924,2,359.276,21.694,4515.625,2.145
3.38,1.642,4.326,4.182,6.858,2.347,3.891,5.591,1.939,124.08,1.803,4.862,4.455,2.555,2.656,2.025,1.589,3.354,3.239,2.553,2.952,3,3.746,3.243,2.79,3.904,2,340.376,21.888,1770.48,0
2.92,4.028,4.405,4.539,4.658,3.159,1.128,4.947,1.806,373.95,2.32,4.021,2.416,2.348,2.739,3.179,3.361,2.003,2.911,2.378,3.226,3,2.279,3.084,2.744,3.217,2,1139.488,32.301,9300.281,1.072
3.731,2.063,3.595,4.69,9.488,1.9,3.251,4.785,3.174,339.774,3.502,3.853,4.29,3.734,2.027,2.698,2.615,3.803,2.46,3.867,2.167,3,4.599,3.122,3.338,3.568,2,227.197,19.248,2361.41,0
2.314,2.472,4.355,4.942,6.793,2.304,3.441,2.046,2.876,347.615,1.906,3.049,3.695,3.323,2.745,3.821,2.156,3.76,1.294,2.278,3.609,3,2.77,3.801,3.358,3.115,2,881.812,28.919,11922.77,1.877
2.336,3.71,4.37,4.379,4.759,1.028,2.668,2.115,2.579,44.147,2.873,4.861,2.374,1.985,2.361,5.396,2.205,3.331,3.604,2.328,5.033,3,4.865,3.583,1.897,3.933,2,130.365,16.874,1303.149,1.072
2.375,3.291,3.78,2.704,3.262,1.713,4.664,5.225,2.039,155.914,1.658,4.19,4.661,3.064,2.06,5.939,1.209,3.379,1.567,4.808,2.273,3,5.239,3.566,2.502,3.974,2,307.737,21.723,843.708,2.145
2.4,2.602,4.977,3.673,7.566,2.829,2.907,1.862,4.44,211.042,2.681,4.959,4.161,1.65,2.573,1.61,1.406,2.252,1.659,3.327,3.648,3,2.017,3.359,1.249,3.3,2,516.601,25.087,12545.038,2.413
2.908,5.189,4.835,3.026,6.463,3.022,4.901,5.519,2.422,329.547,2.959,3.125,3.697,1.852,2.816,3.461,2.597,3.449,3.801,3.75,2.721,3,4.212,3.205,4.143,3.996,2,1093.183,30.768,1779.405,0
2.81,3.279,3.166,3.373,5.398,1.019,4.191,5.796,1.298,388.32,3.611,3.053,4.579,2.758,2.088,4.929,1.001,3.869,2.292,3.82,4.229,3,3.827,3.606,3.128,3.401,2,1322.162,34.186,3723.778,0
2.053,5.07,4.607,4.868,9.071,2.59,2.195,4.508,3.193,36.665,2.732,4.809,2.152,3.613,2.785,5.962,1.508,2.976,1.132,2.768,2.026,3,4.099,3.976,4.017,3.343,2,64.4,13.202,309.564,2.145
2.719,3.646,4.038,3.402,3.266,1.897,2.499,1.989,3.632,98.677,1.373,4.833,3.98,3.958,2.007,2.412,1.992,2.558,3.805,2.71,4.722,3,2.442,3.337,2.373,3.728,2,237.131,19.457,4001.387,1.072
4.78,3.066,4.884,4.275,7.54,1.826,3.803,5.363,2.427,79.902,1.761,4.548,4.972,3.714,2.974,4.365,2.065,2.133,2.495,1.139,2.34,3,5.869,3.34,2.205,3.961,2,125.981,16.505,356.511,2.145
4.655,4.116,4.8,3.936,3.924,3.057,4.846,5.514,1.676,357.487,1.039,4.512,4.112,2.775,2.534,2.676,1.932,3.822,2.824,1.042,4.011,3,4.376,3.143,3.368,3.483,2,2277.536,41.48,5696.27,1.072
2.402,2.004,4.009,4.616,4.267,2.979,4.527,5.794,3.962,315.503,1.973,4.893,4.152,3.96,2.024,1.858,1.977,4.485,1.632,1.198,2.126,3,1.894,3.018,3.408,3.343,2,698.055,27.769,4008.613,2.145
3.896,1.018,4.672,4.615,4.383,3.696,3.139,1.413,1.579,294.967,1.66,4.429,1.468,3.996,2.403,4.429,3.629,2.209,2.521,4.392,5.452,3,4.627,3.945,3.12,3.394,2,1123.033,30.564,7338.886,1.072
2.425,2.198,4.693,3.422,8.48,1.458,3.718,4.529,4.664,318.572,3.093,4.057,2.544,1.592,2.384,5.058,1.645,3.557,3.536,3.175,4.739,3,1.889,3.88,4.316,3.959,2,1228.171,30.961,8183.816,1.072
3.482,5.646,4.02,4.453,5.375,3.336,2.042,5.238,2.003,244.628,3.992,3.746,1.923,1.583,2.745,3.56,2.053,3.357,2.374,1.703,2.492,3,4.279,3.089,4.307,3.959,2,864.083,29.883,4096.555,0.536
4.801,3.281,3.049,2.412,4.793,1.839,4.033,3.625,2.557,142.446,3.067,3.128,4.691,3.223,2.182,5.957,1.864,2.38,1.317,1.556,4.123,3,2.451,3.425,4.426,3.605,2,675.051,27.013,3496.345,1.072
3.026,4.549,4.711,4.142,4.452,1.643,2.047,1.477,4.044,248.481,3.237,3.145,2.978,3.64,2.653,4.491,2.725,2.369,3.098,4.436,5.071,3,3.541,3.409,4.553,3.306,2,435.387,22.578,2523.638,0.536
2.753,4.479,4.942,3.238,4.996,2.085,3.579,2.756,3.672,338.258,3.662,4.023,1.654,1.371,2.644,3.101,3.526,4.095,1.257,1.625,3.227,3,3.557,3.99,4.438,3.949,2,879.082,28.421,9607.845,2.145
2.491,4.409,4.432,4.482,5.384,3.682,4.023,4.664,4.636,190.402,2.621,4.222,3.932,2.686,2.991,3.331,1.117,2.848,1.63,4.323,4.305,3,3.61,3.783,4.236,3.265,2,559.025,24.826,2013.616,2.145
4.983,5.854,4.926,4.518,4.548,1.023,2.442,3.456,3.071,296.609,1.251,4.9,4.14,1.623,2.212,2.59,2.998,3.396,3.176,1.975,4.699,3,1.743,3.472,3.828,3.738,2,814.397,28.193,6513.716,1.072
3.072,3.316,4.932,4.399,5.715,2.171,4.791,3.785,2.935,207.162,1.647,3.895,2.674,1.009,2.613,5.83,2.387,3.166,2.841,4.017,2.965,3,4.002,3.26,2.325,3.818,2,834.416,29.095,2763.007,0.804
3.664,5.434,4.18,2.959,7.276,1.904,1.966,3.267,1.601,337.638,2.332,4.148,2.762,2.258,2.314,3.619,2.815,4.027,1.996,1.233,4.07,3,5.037,3.752,4.799,3.266,2,1225.994,33.359,7931.836,3.217
2.905,4.366,3.196,4.599,4.515,3.446,2.943,5.162,4.167,153.374,3.556,4.076,1.647,3.316,2.711,1.856,3.81,2.37,1.443,3.646,4.171,3,3.303,3.165,2.917,3.821,2,450.6,22.913,2649.07,1.609
3.673,5.457,4.529,4.232,6.053,1.742,3.216,3.599,3.584,222.373,1.874,3.849,3.73,2.543,2.554,3.503,3.747,2.953,1.303,1.162,3.219,3,1.014,3.297,3.833,3.333,2,847.928,28.6,4427.319,2.413
2.199,5.61,4.937,4.466,4.113,1.582,1.5,1.1,4.157,204.445,1.375,4.864,4.722,1.775,2.251,2.323,4.36,2.707,2.569,1.404,3.699,3,1.397,3.683,2.314,3.522,2,251.661,19.846,5098.544,2.413
4.577,3.267,3.482,3.242,7.272,3.349,4.73,4.272,1.021,107.636,3.882,4.585,4.629,2.941,2.069,5.75,2.549,2.426,3.107,4.216,5.744,3,2.784,3.186,2.501,3.619,2,502.514,24.773,1577.867,0
4.429,5.244,4.73,4.569,3.082,1.905,3.772,3.836,3.67,201.705,2.471,4.313,3.023,3.401,2.332,5.561,2.569,3.074,3.781,3.217,4.623,3,5.333,3.586,4.667,3.783,2,372.767,22.046,1062.466,1.072
4.599,4.643,3.653,3.403,7.991,3.215,3.305,4.491,4.501,115.596,3.302,4.869,4.996,2.51,2.826,5.99,2.097,2.704,3.957,1.578,4.561,3,5.895,3.312,1.438,3.934,2,293.782,21.042,1436.076,0
4.019,5.254,3.682,3.48,3.869,2.316,3.974,4.461,3.854,161.747,3.337,4.33,2.635,3.188,2.68,5.783,3.403,3.667,1.337,3.176,4.333,3,5.607,3.374,4.102,3.397,2,318.282,20.654,1229.215,1.609
2.216,2.638,4.217,4.984,4.422,3.353,3.817,3.736,1.162,197.785,1.802,3.236,2.882,1.239,2.43,4.133,1.749,3.249,2.573,2.744,2.192,3,5.548,3.825,4.683,3.966,2,505.848,24.93,2369.955,0.804
4.305,5.098,3.758,4.518,8.602,2.705,3.731,1.428,3.291,107.342,3.2,3.125,4.189,1.013,2.784,3.676,1.405,2.802,2.033,3.338,5.381,3,5.722,3.284,3.467,3.448,2,299.677,21.001,2449.985,0
3.512,2.619,4.455,4.279,5.022,3.608,3.217,1.102,3.068,127.708,1.735,3.905,3.977,3.097,2.69,3.254,3.405,2.702,2.645,1.389,4.453,3,4.29,3.419,3.588,3.847,2,448.089,23.742,4216.845,0.804
2.355,2.946,3.329,3.012,3.653,1.811,3.004,4.77,3.845,378.456,1.837,3.091,2.824,2.736,2.111,5.139,1.791,2.11,1.961,1.385,5.474,3,2.748,3.132,3.254,3.095,2,1431.687,34.675,19629.624,1.34
2.632,4.011,4.848,4.741,8.541,2.913,2.175,1.496,1.099,364.327,2.571,3.807,4.193,3.627,2.905,4.446,1.987,4.547,2.862,1.862,4.044,3,5.504,3.268,1.538,3.323,2,703.502,29.149,8581.7,0.536
4.108,2.313,3.742,4.311,6.112,1.475,2.934,2.851,3.366,361.777,1.769,3.049,3.031,3.158,2.15,3.393,1.668,4.385,3.856,2.876,2.681,3,5.192,3.013,4.735,3.348,2,881.204,29.006,5534.228,0.268
4.054,5.357,4.502,2.083,3.43,2.139,3.718,3.775,3.445,130.132,1.991,4.283,2.85,2.592,2.402,3.66,2.755,2.483,3.396,2.008,2.933,3,5.359,3.273,4.542,3.656,2,295.567,20.629,1203.4,0
4.391,5.583,4.156,3.621,3.909,1.824,4.708,5.012,2.091,174.304,3.645,3.679,4.923,1.957,2.544,2.254,3.589,2.858,1.7,4.275,2.644,3,1.774,3.05,4.679,3.014,2,519.323,24.175,537.859,2.145
